cve_ent,entidad,fecha,org,vivienda,creditos,monto,lcreditos,lmonto
10,Durango,01/03/2023,INFONAVIT,Usada,336,180097929.3961856,249,123197304
10,Durango,01/03/2023,ISSFAM,Usada,,,,
10,Durango,01/03/2023,SHF,Usada,,,,
10,Durango,01/04/2023,BANCA,Nueva,18,29440238,20,22285248
10,Durango,01/04/2023,BANJERCITO,Nueva,,,2,1241000
10,Durango,01/04/2023,CFE,Nueva,,,,
10,Durango,01/04/2023,CONAVI,Nueva,,,,
10,Durango,01/04/2023,FONHAPO,Nueva,,,,
10,Durango,01/04/2023,FOVISSSTE,Nueva,28,20875192.45,17,12524105
10,Durango,01/04/2023,INFONAVIT,Nueva,184,103145952.6246048,224,112147184
10,Durango,01/04/2023,ISSFAM,Nueva,,,,
10,Durango,01/04/2023,SHF,Nueva,,,,
10,Durango,01/04/2023,BANCA,Usada,36,60169482,73,88554648
10,Durango,01/04/2023,BANJERCITO,Usada,,,,
10,Durango,01/04/2023,CFE,Usada,,,,
10,Durango,01/04/2023,CONAVI,Usada,,,,
10,Durango,01/04/2023,FONHAPO,Usada,,,,
10,Durango,01/04/2023,FOVISSSTE,Usada,56,38830330.9,78,48612664
10,Durango,01/04/2023,INFONAVIT,Usada,289,145868440.2109152,214,103856896
10,Durango,01/04/2023,ISSFAM,Usada,,,,
10,Durango,01/04/2023,SHF,Usada,,,,
10,Durango,01/05/2023,BANCA,Nueva,21,35047207,19,22365674
10,Durango,01/05/2023,BANJERCITO,Nueva,,,,
10,Durango,01/05/2023,CFE,Nueva,,,,
10,Durango,01/05/2023,CONAVI,Nueva,,,,
10,Durango,01/05/2023,FONHAPO,Nueva,,,,
10,Durango,01/05/2023,FOVISSSTE,Nueva,29,23417135.59,34,19167132
10,Durango,01/05/2023,INFONAVIT,Nueva,274,160672565.6649664,231,106238696
10,Durango,01/05/2023,ISSFAM,Nueva,,,,
10,Durango,01/05/2023,SHF,Nueva,,,,
10,Durango,01/05/2023,BANCA,Usada,52,108565076,68,86999816
10,Durango,01/05/2023,BANJERCITO,Usada,,,,
10,Durango,01/05/2023,CFE,Usada,,,,
10,Durango,01/05/2023,CONAVI,Usada,,,,
10,Durango,01/05/2023,FONHAPO,Usada,,,,
10,Durango,01/05/2023,FOVISSSTE,Usada,57,41967669.8,94,63287120
10,Durango,01/05/2023,INFONAVIT,Usada,213,130286003.2576192,156,79067720
10,Durango,01/05/2023,ISSFAM,Usada,,,,
10,Durango,01/05/2023,SHF,Usada,,,,
10,Durango,01/06/2023,BANCA,Nueva,22,44692891,18,28551752
10,Durango,01/06/2023,BANJERCITO,Nueva,,,,
10,Durango,01/06/2023,CFE,Nueva,,,,
10,Durango,01/06/2023,CONAVI,Nueva,,,,
10,Durango,01/06/2023,FONHAPO,Nueva,,,,
10,Durango,01/06/2023,FOVISSSTE,Nueva,33,26023856.22,67,54984452
10,Durango,01/06/2023,INFONAVIT,Nueva,273,159040363.5459552,231,119581576
10,Durango,01/06/2023,ISSFAM,Nueva,,,,
10,Durango,01/06/2023,SHF,Nueva,,,,
10,Durango,01/06/2023,BANCA,Usada,45,64561132,59,70541840
10,Durango,01/06/2023,BANJERCITO,Usada,,,,
10,Durango,01/06/2023,CFE,Usada,,,,
10,Durango,01/06/2023,CONAVI,Usada,,,,
10,Durango,01/06/2023,FONHAPO,Usada,,,,
10,Durango,01/06/2023,FOVISSSTE,Usada,32,21999201.78,41,28364764
10,Durango,01/06/2023,INFONAVIT,Usada,376,200513942.2995456,119,59382272
10,Durango,01/06/2023,ISSFAM,Usada,,,,
10,Durango,01/06/2023,SHF,Usada,,,,
11,Guanajuato,01/01/2016,BANCA,Nueva,40,24632823,,
11,Guanajuato,01/01/2016,BANJERCITO,Nueva,,,,
11,Guanajuato,01/01/2016,CFE,Nueva,2,1638982,,
11,Guanajuato,01/01/2016,CONAVI,Nueva,,,,
11,Guanajuato,01/01/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/01/2016,FOVISSSTE,Nueva,7,3396923.0001,,
11,Guanajuato,01/01/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/01/2016,INFONAVIT,Nueva,203,63404853.1817,,
11,Guanajuato,01/01/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/01/2016,SHF,Nueva,,,,
11,Guanajuato,01/01/2016,BANCA,Usada,282,229191529,,
11,Guanajuato,01/01/2016,BANJERCITO,Usada,4,2315038.4063,,
11,Guanajuato,01/01/2016,CFE,Usada,3,2977896.5,,
11,Guanajuato,01/01/2016,CONAVI,Usada,121,6370951.6704,,
11,Guanajuato,01/01/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/01/2016,FOVISSSTE,Usada,97,55576732.8128,,
11,Guanajuato,01/01/2016,HABITATMEXICO,Usada,1,29399.8008,,
11,Guanajuato,01/01/2016,INFONAVIT,Usada,554,168669700.7263,,
11,Guanajuato,01/01/2016,ISSFAM,Usada,,,,
11,Guanajuato,01/01/2016,SHF,Usada,,,,
11,Guanajuato,01/02/2016,BANCA,Nueva,40,29539183,,
11,Guanajuato,01/02/2016,BANJERCITO,Nueva,1,242182.5625,,
11,Guanajuato,01/02/2016,CFE,Nueva,1,789470,,
11,Guanajuato,01/02/2016,CONAVI,Nueva,48,3003730.0478,,
11,Guanajuato,01/02/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/02/2016,FOVISSSTE,Nueva,26,14668708.2345,,
11,Guanajuato,01/02/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/02/2016,INFONAVIT,Nueva,421,136153675.752,,
11,Guanajuato,01/02/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/02/2016,SHF,Nueva,,,,
11,Guanajuato,01/02/2016,BANCA,Usada,306,289755828,,
11,Guanajuato,01/02/2016,BANJERCITO,Usada,,,,
11,Guanajuato,01/02/2016,CFE,Usada,2,1698144.5,,
11,Guanajuato,01/02/2016,CONAVI,Usada,620,32967143.6005,,
11,Guanajuato,01/02/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/02/2016,FOVISSSTE,Usada,115,65472649.172,,
11,Guanajuato,01/02/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/02/2016,INFONAVIT,Usada,1104,339204818.0035,,
11,Guanajuato,01/02/2016,ISSFAM,Usada,,,,
11,Guanajuato,01/02/2016,SHF,Usada,,,,
11,Guanajuato,01/03/2016,BANCA,Nueva,48,34410101,,
11,Guanajuato,01/03/2016,BANJERCITO,Nueva,,,,
11,Guanajuato,01/03/2016,CFE,Nueva,1,789470,,
11,Guanajuato,01/03/2016,CONAVI,Nueva,48,3048739.4539,,
11,Guanajuato,01/03/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/03/2016,FOVISSSTE,Nueva,44,23891324.1878,,
11,Guanajuato,01/03/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/03/2016,INFONAVIT,Nueva,411,133398619.5493,,
11,Guanajuato,01/03/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/03/2016,SHF,Nueva,,,,
11,Guanajuato,01/03/2016,BANCA,Usada,345,291761262,,
11,Guanajuato,01/03/2016,BANJERCITO,Usada,,,,
11,Guanajuato,01/03/2016,CFE,Usada,,,,
11,Guanajuato,01/03/2016,CONAVI,Usada,753,49776359.0477,,
11,Guanajuato,01/03/2016,FONHAPO,Usada,13,826800,,
11,Guanajuato,01/03/2016,FOVISSSTE,Usada,126,70481145.30500001,,
11,Guanajuato,01/03/2016,HABITATMEXICO,Usada,24,705595.2152,,
11,Guanajuato,01/03/2016,INFONAVIT,Usada,1221,338268806.7164,,
11,Guanajuato,01/03/2016,ISSFAM,Usada,7,2922000,,
11,Guanajuato,01/03/2016,SHF,Usada,,,,
11,Guanajuato,01/04/2016,BANCA,Nueva,46,29480201,,
11,Guanajuato,01/04/2016,BANJERCITO,Nueva,,,,
11,Guanajuato,01/04/2016,CFE,Nueva,1,975311.125,,
11,Guanajuato,01/04/2016,CONAVI,Nueva,32,1641721.5432,,
11,Guanajuato,01/04/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/04/2016,FOVISSSTE,Nueva,67,41123502.2033,,
11,Guanajuato,01/04/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/04/2016,INFONAVIT,Nueva,483,154257443.0708,,
11,Guanajuato,01/04/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/04/2016,SHF,Nueva,,,,
11,Guanajuato,01/04/2016,BANCA,Usada,323,296156638,,
11,Guanajuato,01/04/2016,BANJERCITO,Usada,2,740189.3438,,
11,Guanajuato,01/04/2016,CFE,Usada,3,2506427,,
11,Guanajuato,01/04/2016,CONAVI,Usada,879,55857876.4702,,
11,Guanajuato,01/04/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/04/2016,FOVISSSTE,Usada,129,71652607.9067,,
11,Guanajuato,01/04/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/04/2016,INFONAVIT,Usada,1244,367860688.9954,,
11,Guanajuato,01/04/2016,ISSFAM,Usada,10,4837250,,
11,Guanajuato,01/04/2016,SHF,Usada,,,,
11,Guanajuato,01/05/2016,BANCA,Nueva,56,42147293,,
11,Guanajuato,01/05/2016,BANJERCITO,Nueva,3,2707795.8438,,
11,Guanajuato,01/05/2016,CFE,Nueva,1,789470,,
11,Guanajuato,01/05/2016,CONAVI,Nueva,22,1460569.1065,,
11,Guanajuato,01/05/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/05/2016,FOVISSSTE,Nueva,107,63793054.3755,,
11,Guanajuato,01/05/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/05/2016,INFONAVIT,Nueva,541,180135579.3291,,
11,Guanajuato,01/05/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/05/2016,SHF,Nueva,,,,
11,Guanajuato,01/05/2016,BANCA,Usada,360,339381004,,
11,Guanajuato,01/05/2016,BANJERCITO,Usada,1,620000,,
11,Guanajuato,01/05/2016,CFE,Usada,,,,
11,Guanajuato,01/05/2016,CONAVI,Usada,532,34062300.5139,,
11,Guanajuato,01/05/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/05/2016,FOVISSSTE,Usada,172,98948591.82879999,,
11,Guanajuato,01/05/2016,HABITATMEXICO,Usada,1,28807.9004,,
11,Guanajuato,01/05/2016,INFONAVIT,Usada,955,282050900.127,,
11,Guanajuato,01/05/2016,ISSFAM,Usada,4,1523168.5,,
11,Guanajuato,01/05/2016,SHF,Usada,,,,
11,Guanajuato,01/06/2016,BANCA,Nueva,73,64374828,,
11,Guanajuato,01/06/2016,BANJERCITO,Nueva,,,,
11,Guanajuato,01/06/2016,CFE,Nueva,5,4071606,,
11,Guanajuato,01/06/2016,CONAVI,Nueva,53,3197072.4334,,
11,Guanajuato,01/06/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/06/2016,FOVISSSTE,Nueva,37,19802670.719,,
11,Guanajuato,01/06/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/06/2016,INFONAVIT,Nueva,682,225581906.4075,,
11,Guanajuato,01/06/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/06/2016,SHF,Nueva,,,,
11,Guanajuato,01/06/2016,BANCA,Usada,310,297191501,,
11,Guanajuato,01/06/2016,BANJERCITO,Usada,1,349614.75,,
11,Guanajuato,01/06/2016,CFE,Usada,,,,
11,Guanajuato,01/06/2016,CONAVI,Usada,980,62380854.2288,,
11,Guanajuato,01/06/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/06/2016,FOVISSSTE,Usada,101,57795632.9694,,
11,Guanajuato,01/06/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/06/2016,INFONAVIT,Usada,1538,441901210.6994,,
11,Guanajuato,01/06/2016,ISSFAM,Usada,6,2689500,,
11,Guanajuato,01/06/2016,SHF,Usada,,,,
11,Guanajuato,01/07/2016,BANCA,Nueva,67,50610998,,
11,Guanajuato,01/07/2016,BANJERCITO,Nueva,2,704788.5313,,
11,Guanajuato,01/07/2016,CFE,Nueva,1,728312,,
11,Guanajuato,01/07/2016,CONAVI,Nueva,58,3937763.1539,,
11,Guanajuato,01/07/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/07/2016,FOVISSSTE,Nueva,54,36982971.1881,,
11,Guanajuato,01/07/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/07/2016,INFONAVIT,Nueva,531,178725974.764,,
11,Guanajuato,01/07/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/07/2016,SHF,Nueva,,,,
11,Guanajuato,01/07/2016,BANCA,Usada,314,292118655,,
11,Guanajuato,01/07/2016,BANJERCITO,Usada,2,1336816.25,,
11,Guanajuato,01/07/2016,CFE,Usada,1,789470,,
11,Guanajuato,01/07/2016,CONAVI,Usada,658,40139924.6857,,
11,Guanajuato,01/07/2016,FONHAPO,Usada,13,826800,,
11,Guanajuato,01/07/2016,FOVISSSTE,Usada,112,69322277.5627,,
11,Guanajuato,01/07/2016,HABITATMEXICO,Usada,3,86423.7012,,
11,Guanajuato,01/07/2016,INFONAVIT,Usada,955,284699187.1753,,
11,Guanajuato,01/07/2016,ISSFAM,Usada,7,4383750,,
11,Guanajuato,01/07/2016,SHF,Usada,,,,
11,Guanajuato,01/08/2016,BANCA,Nueva,93,78731925,,
11,Guanajuato,01/08/2016,BANJERCITO,Nueva,4,1516159.5,,
11,Guanajuato,01/08/2016,CFE,Nueva,2,1725006,,
11,Guanajuato,01/08/2016,CONAVI,Nueva,40,2540728.2698,,
11,Guanajuato,01/08/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/08/2016,FOVISSSTE,Nueva,43,26439905.1566,,
11,Guanajuato,01/08/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/08/2016,INFONAVIT,Nueva,527,173694627.2026,,
11,Guanajuato,01/08/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/08/2016,SHF,Nueva,,,,
11,Guanajuato,01/08/2016,BANCA,Usada,309,261554794,,
11,Guanajuato,01/08/2016,BANJERCITO,Usada,,,,
11,Guanajuato,01/08/2016,CFE,Usada,6,4983917.125,,
11,Guanajuato,01/08/2016,CONAVI,Usada,482,28883477.7257,,
11,Guanajuato,01/08/2016,FONHAPO,Usada,46,3329477.3907,,
11,Guanajuato,01/08/2016,FOVISSSTE,Usada,128,72934410.3443,,
11,Guanajuato,01/08/2016,HABITATMEXICO,Usada,3,86423.7012,,
11,Guanajuato,01/08/2016,INFONAVIT,Usada,938,283106290.1362,,
11,Guanajuato,01/08/2016,ISSFAM,Usada,5,2398500,,
11,Guanajuato,01/08/2016,SHF,Usada,,,,
11,Guanajuato,01/09/2016,BANCA,Nueva,93,78703135,,
11,Guanajuato,01/09/2016,BANJERCITO,Nueva,2,835306.5625,,
11,Guanajuato,01/09/2016,CFE,Nueva,9,7264808,,
11,Guanajuato,01/09/2016,CONAVI,Nueva,77,5059815.1223,,
11,Guanajuato,01/09/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/09/2016,FOVISSSTE,Nueva,34,22324959.5939,,
11,Guanajuato,01/09/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/09/2016,INFONAVIT,Nueva,595,191789803.9642,,
11,Guanajuato,01/09/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/09/2016,SHF,Nueva,,,,
11,Guanajuato,01/09/2016,BANCA,Usada,458,450125013,,
11,Guanajuato,01/09/2016,BANJERCITO,Usada,2,1700046.125,,
11,Guanajuato,01/09/2016,CFE,Usada,4,3627780.625,,
11,Guanajuato,01/09/2016,CONAVI,Usada,461,28400412.9065,,
11,Guanajuato,01/09/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/09/2016,FOVISSSTE,Usada,131,84289470.62540001,,
11,Guanajuato,01/09/2016,HABITATMEXICO,Usada,9,259271.1036,,
11,Guanajuato,01/09/2016,INFONAVIT,Usada,1046,309336563.004,,
11,Guanajuato,01/09/2016,ISSFAM,Usada,4,1920750,,
11,Guanajuato,01/09/2016,SHF,Usada,,,,
11,Guanajuato,01/10/2016,BANCA,Nueva,66,58747429,,
11,Guanajuato,01/10/2016,BANJERCITO,Nueva,2,575578.125,,
11,Guanajuato,01/10/2016,CFE,Nueva,8,6710032,,
11,Guanajuato,01/10/2016,CONAVI,Nueva,76,4942168.9701,,
11,Guanajuato,01/10/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/10/2016,FOVISSSTE,Nueva,48,28344524.8126,,
11,Guanajuato,01/10/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/10/2016,INFONAVIT,Nueva,565,176628433.5379,,
11,Guanajuato,01/10/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/10/2016,SHF,Nueva,,,,
11,Guanajuato,01/10/2016,BANCA,Usada,452,407967626,,
11,Guanajuato,01/10/2016,BANJERCITO,Usada,2,1646401.4375,,
11,Guanajuato,01/10/2016,CFE,Usada,5,4325264.625,,
11,Guanajuato,01/10/2016,CONAVI,Usada,374,22842237.9993,,
11,Guanajuato,01/10/2016,FONHAPO,Usada,,,,
11,Guanajuato,01/10/2016,FOVISSSTE,Usada,64,39200141.9691,,
11,Guanajuato,01/10/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/10/2016,INFONAVIT,Usada,935,300077225.0537,,
11,Guanajuato,01/10/2016,ISSFAM,Usada,6,2265750,,
11,Guanajuato,01/10/2016,SHF,Usada,,,,
11,Guanajuato,01/11/2016,BANCA,Nueva,40,23211812,,
11,Guanajuato,01/11/2016,BANJERCITO,Nueva,1,400510.625,,
11,Guanajuato,01/11/2016,CFE,Nueva,,,,
11,Guanajuato,01/11/2016,CONAVI,Nueva,89,5819754.4032,,
11,Guanajuato,01/11/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/11/2016,FOVISSSTE,Nueva,46,29166026.0393,,
11,Guanajuato,01/11/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/11/2016,INFONAVIT,Nueva,605,184348992.4537,,
11,Guanajuato,01/11/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/11/2016,SHF,Nueva,,,,
11,Guanajuato,01/11/2016,BANCA,Usada,475,474259263,,
11,Guanajuato,01/11/2016,BANJERCITO,Usada,,,,
11,Guanajuato,01/11/2016,CFE,Usada,2,1628676,,
11,Guanajuato,01/11/2016,CONAVI,Usada,171,10847041.5463,,
11,Guanajuato,01/11/2016,FONHAPO,Usada,140,8904000,,
11,Guanajuato,01/11/2016,FOVISSSTE,Usada,79,49354495.9067,,
11,Guanajuato,01/11/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/11/2016,INFONAVIT,Usada,787,252562175.94,,
11,Guanajuato,01/11/2016,ISSFAM,Usada,1,754000,,
11,Guanajuato,01/11/2016,SHF,Usada,,,,
11,Guanajuato,01/12/2016,BANCA,Nueva,52,30692680,,
11,Guanajuato,01/12/2016,BANJERCITO,Nueva,2,4344000,,
11,Guanajuato,01/12/2016,CFE,Nueva,14,11853244.5,,
11,Guanajuato,01/12/2016,CONAVI,Nueva,67,4169436.17,,
11,Guanajuato,01/12/2016,FONHAPO,Nueva,,,,
11,Guanajuato,01/12/2016,FOVISSSTE,Nueva,59,40423123.5317,,
11,Guanajuato,01/12/2016,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/12/2016,INFONAVIT,Nueva,736,241021918.8698,,
11,Guanajuato,01/12/2016,ISSFAM,Nueva,,,,
11,Guanajuato,01/12/2016,SHF,Nueva,,,,
11,Guanajuato,01/12/2016,BANCA,Usada,506,522136258,,
11,Guanajuato,01/12/2016,BANJERCITO,Usada,,,,
11,Guanajuato,01/12/2016,CFE,Usada,6,4822944,,
11,Guanajuato,01/12/2016,CONAVI,Usada,988,44629699.3476,,
11,Guanajuato,01/12/2016,FONHAPO,Usada,117,7412400,,
11,Guanajuato,01/12/2016,FOVISSSTE,Usada,109,74875665.0317,,
11,Guanajuato,01/12/2016,HABITATMEXICO,Usada,,,,
11,Guanajuato,01/12/2016,INFONAVIT,Usada,1634,501360672.8906,,
11,Guanajuato,01/12/2016,ISSFAM,Usada,20,10154750,,
11,Guanajuato,01/12/2016,SHF,Usada,,,,
11,Guanajuato,01/01/2017,BANCA,Nueva,,,40,24632824
11,Guanajuato,01/01/2017,BANJERCITO,Nueva,,,,
11,Guanajuato,01/01/2017,CFE,Nueva,6,4761008,2,1638982
11,Guanajuato,01/01/2017,CONAVI,Nueva,,,,
11,Guanajuato,01/01/2017,FONHAPO,Nueva,,,,
11,Guanajuato,01/01/2017,FOVISSSTE,Nueva,16,11649018.3126,7,3396923
11,Guanajuato,01/01/2017,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/01/2017,INFONAVIT,Nueva,275,92445367.59209999,203,63404852
11,Guanajuato,01/01/2017,ISSFAM,Nueva,,,,
11,Guanajuato,01/01/2017,SHF,Nueva,,,,
11,Guanajuato,01/01/2017,BANCA,Usada,,,282,229191536
11,Guanajuato,01/01/2017,BANJERCITO,Usada,,,4,2315038.5
11,Guanajuato,01/01/2017,CFE,Usada,4,3256202,3,2977896.5
11,Guanajuato,01/01/2017,CONAVI,Usada,,,121,6370951.5
11,Guanajuato,01/01/2017,FONHAPO,Usada,,,,
11,Guanajuato,01/01/2017,FOVISSSTE,Usada,61,36389582.9534,97,55576732
11,Guanajuato,01/01/2017,HABITATMEXICO,Usada,,,1,29399.801
11,Guanajuato,01/01/2017,INFONAVIT,Usada,439,152570149.2287,554,168669696
11,Guanajuato,01/01/2017,ISSFAM,Usada,,,,
11,Guanajuato,01/01/2017,SHF,Usada,1,0,,
11,Guanajuato,01/02/2017,BANCA,Nueva,,,40,29539184
11,Guanajuato,01/02/2017,BANJERCITO,Nueva,1,1654000,1,242182.56
11,Guanajuato,01/02/2017,CFE,Nueva,3,2504948,1,789470
11,Guanajuato,01/02/2017,CONAVI,Nueva,,,48,3003730
11,Guanajuato,01/02/2017,FONHAPO,Nueva,,,,
11,Guanajuato,01/02/2017,FOVISSSTE,Nueva,37,20930489.7815,26,14668708
11,Guanajuato,01/02/2017,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/02/2017,INFONAVIT,Nueva,337,114023003.0298,421,136153680
11,Guanajuato,01/02/2017,ISSFAM,Nueva,,,,
11,Guanajuato,01/02/2017,SHF,Nueva,,,,
11,Guanajuato,01/02/2017,BANCA,Usada,,,306,289755840
11,Guanajuato,01/02/2017,BANJERCITO,Usada,,,,
11,Guanajuato,01/02/2017,CFE,Usada,3,2316846,2,1698144.5
11,Guanajuato,01/02/2017,CONAVI,Usada,1129,64690962.0025,620,32967144
11,Guanajuato,01/02/2017,FONHAPO,Usada,,,,
11,Guanajuato,01/02/2017,FOVISSSTE,Usada,91,50373778.68,115,65472648
11,Guanajuato,01/02/2017,HABITATMEXICO,Usada,5,144039.502,,
11,Guanajuato,01/02/2017,INFONAVIT,Usada,1721,498323056.3423,1104,339204832
11,Guanajuato,01/02/2017,ISSFAM,Usada,0,194600,,
11,Guanajuato,01/02/2017,SHF,Usada,5,0,,
11,Guanajuato,01/03/2017,BANCA,Nueva,,,48,34410100
11,Guanajuato,01/03/2017,BANJERCITO,Nueva,1,687872.625,,
11,Guanajuato,01/03/2017,CFE,Nueva,6,5216976.625,1,789470
11,Guanajuato,01/03/2017,CONAVI,Nueva,3,10827.75,48,3048739.5
11,Guanajuato,01/03/2017,FONHAPO,Nueva,,,,
11,Guanajuato,01/03/2017,FOVISSSTE,Nueva,46,26299507.6408,44,23891324
11,Guanajuato,01/03/2017,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/03/2017,INFONAVIT,Nueva,539,184918044.1254,411,133398616
11,Guanajuato,01/03/2017,ISSFAM,Nueva,,,,
11,Guanajuato,01/03/2017,SHF,Nueva,,,,
11,Guanajuato,01/03/2017,BANCA,Usada,,,345,291761248
11,Guanajuato,01/03/2017,BANJERCITO,Usada,,,,
11,Guanajuato,01/03/2017,CFE,Usada,5,4132474,,
11,Guanajuato,01/03/2017,CONAVI,Usada,244,11012749.4993,753,49776360
11,Guanajuato,01/03/2017,FONHAPO,Usada,,,13,826800
11,Guanajuato,01/03/2017,FOVISSSTE,Usada,104,60620255.5629,126,70481144
11,Guanajuato,01/03/2017,HABITATMEXICO,Usada,31,1141044.9567,24,705595.19
11,Guanajuato,01/03/2017,INFONAVIT,Usada,1129,345185196.1673,1221,338268800
11,Guanajuato,01/03/2017,ISSFAM,Usada,8,3915000,7,2922000
11,Guanajuato,01/03/2017,SHF,Usada,1,0,,
11,Guanajuato,01/04/2017,BANCA,Nueva,,,46,29480200
11,Guanajuato,01/04/2017,BANJERCITO,Nueva,4,1790040.8438,,
11,Guanajuato,01/04/2017,CFE,Nueva,5,3945522,1,975311.13
11,Guanajuato,01/04/2017,CONAVI,Nueva,21,1431464.2555,32,1641721.5
11,Guanajuato,01/04/2017,FONHAPO,Nueva,,,,
11,Guanajuato,01/04/2017,FOVISSSTE,Nueva,15,10827692.9063,67,41123504
11,Guanajuato,01/04/2017,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/04/2017,INFONAVIT,Nueva,375,127451300.5414,483,154257440
11,Guanajuato,01/04/2017,ISSFAM,Nueva,,,,
11,Guanajuato,01/04/2017,SHF,Nueva,,,,
11,Guanajuato,01/04/2017,BANCA,Usada,,,323,296156640
11,Guanajuato,01/04/2017,BANJERCITO,Usada,1,443624.2813,2,740189.38
11,Guanajuato,01/04/2017,CFE,Usada,3,2441864,3,2506427
11,Guanajuato,01/04/2017,CONAVI,Usada,286,13022378.6725,879,55857876
11,Guanajuato,01/04/2017,FONHAPO,Usada,,,,
11,Guanajuato,01/04/2017,FOVISSSTE,Usada,56,36243450.6721,129,71652608
11,Guanajuato,01/04/2017,HABITATMEXICO,Usada,13,457554.8221,,
11,Guanajuato,01/04/2017,INFONAVIT,Usada,841,259756305.8166,1244,367860704
11,Guanajuato,01/04/2017,ISSFAM,Usada,2,855600,10,4837250
11,Guanajuato,01/04/2017,SHF,Usada,,,,
11,Guanajuato,01/05/2017,BANCA,Nueva,,,56,42147292
11,Guanajuato,01/05/2017,BANJERCITO,Nueva,2,823158.6250999999,3,2707795.8
11,Guanajuato,01/05/2017,CFE,Nueva,13,10834126,1,789470
11,Guanajuato,01/05/2017,CONAVI,Nueva,24,1310398.3224,22,1460569.1
11,Guanajuato,01/05/2017,FONHAPO,Nueva,,,,
11,Guanajuato,01/05/2017,FOVISSSTE,Nueva,53,33559510.8126,107,63793056
11,Guanajuato,01/05/2017,HABITATMEXICO,Nueva,,,,
11,Guanajuato,01/05/2017,INFONAVIT,Nueva,536,199427354.7214,541,180135584
11,Guanajuato,01/05/2017,ISSFAM,Nueva,,,,
11,Guanajuato,01/05/2017,SHF,Nueva,,,,
11,Guanajuato,01/05/2017,BANCA,Usada,,,360,339380992
11,Guanajuato,01/05/2017,BANJERCITO,Usada,1,469725.875,1,620000
11,Guanajuato,01/05/2017,CFE,Usada,11,9409887.3125,,
11,Guanajuato,01/05/2017,CONAVI,Usada,531,24295166.0992,532,34062300
11,Guanajuato,01/05/2017,FONHAPO,Usada,5,318000,,
11,Guanajuato,01/05/2017,FOVISSSTE,Usada,138,92884346.37530001,172,98948592
11,Guanajuato,01/05/2017,HABITATMEXICO,Usada,,,1,28807.9
11,Guanajuato,01/05/2017,INFONAVIT,Usada,1375,455950039.6987,955,282050912
11,Guanajuato,01/05/2017,ISSFAM,Usada,4,2093801.3125,4,1523168.5
11,Guanajuato,01/05/2017,SHF,Usada,,,,
11,Guanajuato,01/06/2017,BANCA,Nueva,153,126344202,73,64374828
11,Guanajuato,01/06/2017,BANJERCITO,Nueva,4,2688258.6251,,
